componentName,fromTimestamp,maxValue,metricName,minValue,toTimestamp,unit
api-gateway,2024-01-01T01:15:00Z,499.50128297179396,request-count,344.6626677901606,2024-01-01T01:20:00Z,count
api-gateway,2024-01-01T01:20:00Z,98.16525348646448,response-time,72.50850027561233,2024-01-01T01:25:00Z,milliseconds
api-gateway,2024-01-01T01:20:00Z,584.7885974574477,request-count,465.3026197834915,2024-01-01T01:25:00Z,count
api-gateway,2024-01-01T01:25:00Z,134.88086842019237,response-time,104.98831116405928,2024-01-01T01:30:00Z,milliseconds
api-gateway,2024-01-01T01:25:00Z,533.3262482849892,request-count,334.9383972212636,2024-01-01T01:30:00Z,count
api-gateway,2024-01-01T01:30:00Z,114.77695747303893,response-time,82.33327804355788,2024-01-01T01:35:00Z,milliseconds
api-gateway,2024-01-01T01:30:00Z,662.7358877744356,request-count,494.27316185143206,2024-01-01T01:35:00Z,count
api-gateway,2024-01-01T01:35:00Z,133.0481810981115,response-time,96.88447804024725,2024-01-01T01:40:00Z,milliseconds
api-gateway,2024-01-01T01:35:00Z,691.4505726458148,request-count,500.27750382205375,2024-01-01T01:40:00Z,count
api-gateway,2024-01-01T01:40:00Z,107.15701856374928,response-time,78.81857885337256,2024-01-01T01:45:00Z,milliseconds
api-gateway,2024-01-01T01:40:00Z,664.7025173134612,request-count,511.7519166720881,2024-01-01T01:45:00Z,count
api-gateway,2024-01-01T01:45:00Z,129.2783224433799,response-time,90.70697185558858,2024-01-01T01:50:00Z,milliseconds
api-gateway,2024-01-01T01:45:00Z,468.6135062470755,request-count,357.83089002229303,2024-01-01T01:50:00Z,count
api-gateway,2024-01-01T01:50:00Z,115.09885517638688,response-time,82.79123259548328,2024-01-01T01:55:00Z,milliseconds
api-gateway,2024-01-01T01:50:00Z,653.2384808890721,request-count,501.8740751532026,2024-01-01T01:55:00Z,count
api-gateway,2024-01-01T01:55:00Z,100.37609493909778,response-time,76.03120403192801,2024-01-01T02:00:00Z,milliseconds
api-gateway,2024-01-01T01:55:00Z,512.0593995060651,request-count,350.9919067041598,2024-01-01T02:00:00Z,count
api-gateway,2024-01-01T02:00:00Z,105.55174710802336,response-time,82.27516053166181,2024-01-01T02:05:00Z,milliseconds
api-gateway,2024-01-01T02:00:00Z,564.0731787529073,request-count,447.10347399274707,2024-01-01T02:05:00Z,count
api-gateway,2024-01-01T02:05:00Z,123.41047549712967,response-time,90.63802643699817,2024-01-01T02:10:00Z,milliseconds
api-gateway,2024-01-01T02:05:00Z,600.2351670027069,request-count,400.28088143405955,2024-01-01T02:10:00Z,count
api-gateway,2024-01-01T02:10:00Z,117.3532097180478,response-time,94.97625598385551,2024-01-01T02:15:00Z,milliseconds
api-gateway,2024-01-01T02:10:00Z,690.6097633164336,request-count,504.7726852300275,2024-01-01T02:15:00Z,count
api-gateway,2024-01-01T02:15:00Z,121.17863349276573,response-time,88.30887762016047,2024-01-01T02:20:00Z,milliseconds
api-gateway,2024-01-01T02:15:00Z,523.6763764144891,request-count,389.8146863182376,2024-01-01T02:20:00Z,count
api-gateway,2024-01-01T02:20:00Z,111.47838208904165,response-time,83.21358475707254,2024-01-01T02:25:00Z,milliseconds
api-gateway,2024-01-01T02:20:00Z,568.40542599807,request-count,377.64239086790565,2024-01-01T02:25:00Z,count
api-gateway,2024-01-01T02:25:00Z,112.77512994217142,response-time,75.15412948358536,2024-01-01T02:30:00Z,milliseconds
api-gateway,2024-01-01T02:25:00Z,511.0521135090712,request-count,313.2488807809343,2024-01-01T02:30:00Z,count
api-gateway,2024-01-01T02:30:00Z,113.5730997898066,response-time,73.86862299032649,2024-01-01T02:35:00Z,milliseconds
api-gateway,2024-01-01T02:30:00Z,677.2416950397494,request-count,481.8354351137677,2024-01-01T02:35:00Z,count
api-gateway,2024-01-01T02:35:00Z,99.53393337321883,response-time,62.334433980691344,2024-01-01T02:40:00Z,milliseconds
api-gateway,2024-01-01T02:35:00Z,680.4971371990289,request-count,489.75002311259414,2024-01-01T02:40:00Z,count
api-gateway,2024-01-01T02:40:00Z,132.3048751015668,response-time,107.35978436063039,2024-01-01T02:45:00Z,milliseconds
api-gateway,2024-01-01T02:40:00Z,647.5782215724214,request-count,451.38960803533723,2024-01-01T02:45:00Z,count
api-gateway,2024-01-01T02:45:00Z,129.1597344357781,response-time,89.9391863889964,2024-01-01T02:50:00Z,milliseconds
api-gateway,2024-01-01T02:45:00Z,610.0805234680731,request-count,433.1631209012994,2024-01-01T02:50:00Z,count
api-gateway,2024-01-01T02:50:00Z,107.89612496505761,response-time,79.5225606403104,2024-01-01T02:55:00Z,milliseconds
api-gateway,2024-01-01T02:50:00Z,478.93558472356517,request-count,365.4994910434765,2024-01-01T02:55:00Z,count
api-gateway,2024-01-01T02:55:00Z,122.47632934788214,response-time,97.12797063141079,2024-01-01T03:00:00Z,milliseconds
api-gateway,2024-01-01T02:55:00Z,661.5431802229785,request-count,466.08414893875954,2024-01-01T03:00:00Z,count
api-gateway,2024-01-01T03:00:00Z,100.09653088208722,response-time,78.58612757109455,2024-01-01T03:05:00Z,milliseconds
api-gateway,2024-01-01T03:00:00Z,500.0669708981569,request-count,392.2811641498323,2024-01-01T03:05:00Z,count
api-gateway,2024-01-01T03:05:00Z,107.89371388743035,response-time,77.420202146598,2024-01-01T03:10:00Z,milliseconds
api-gateway,2024-01-01T03:05:00Z,658.2822863795794,request-count,515.0298997369392,2024-01-01T03:10:00Z,count
api-gateway,2024-01-01T03:10:00Z,113.80650193828706,response-time,86.18530953701699,2024-01-01T03:15:00Z,milliseconds
api-gateway,2024-01-01T03:10:00Z,624.6556878924634,request-count,511.5950085376503,2024-01-01T03:15:00Z,count
api-gateway,2024-01-01T03:15:00Z,128.43184206214494,response-time,105.23495701548678,2024-01-01T03:20:00Z,milliseconds
api-gateway,2024-01-01T03:15:00Z,561.9690033551049,request-count,453.31746975794954,2024-01-01T03:20:00Z,count
api-gateway,2024-01-01T03:20:00Z,103.58131264886131,response-time,66.5323749869876,2024-01-01T03:25:00Z,milliseconds
api-gateway,2024-01-01T03:20:00Z,631.7147599556906,request-count,459.1002573680748,2024-01-01T03:25:00Z,count
api-gateway,2024-01-01T03:25:00Z,134.93781523588507,response-time,100.43726422848222,2024-01-01T03:30:00Z,milliseconds
api-gateway,2024-01-01T03:25:00Z,562.1563858663453,request-count,424.6229827737864,2024-01-01T03:30:00Z,count
api-gateway,2024-01-01T03:30:00Z,105.32552576830844,response-time,81.49614090040828,2024-01-01T03:35:00Z,milliseconds
api-gateway,2024-01-01T03:30:00Z,526.8669404015856,request-count,424.291295420206,2024-01-01T03:35:00Z,count
api-gateway,2024-01-01T03:35:00Z,106.99461441797307,response-time,81.73894559674851,2024-01-01T03:40:00Z,milliseconds
api-gateway,2024-01-01T03:35:00Z,589.7677740070653,request-count,482.48422526900004,2024-01-01T03:40:00Z,count
api-gateway,2024-01-01T03:40:00Z,124.62991812557053,response-time,91.3964342570275,2024-01-01T03:45:00Z,milliseconds
api-gateway,2024-01-01T03:40:00Z,519.2478828973387,request-count,336.7793128338126,2024-01-01T03:45:00Z,count
api-gateway,2024-01-01T03:45:00Z,109.94332444029087,response-time,87.33139669170313,2024-01-01T03:50:00Z,milliseconds
api-gateway,2024-01-01T03:45:00Z,638.4514608554313,request-count,469.2440968450495,2024-01-01T03:50:00Z,count
api-gateway,2024-01-01T03:50:00Z,126.4082083883454,response-time,91.8200187476472,2024-01-01T03:55:00Z,milliseconds
api-gateway,2024-01-01T03:50:00Z,678.9021017388277,request-count,487.53406226586776,2024-01-01T03:55:00Z,count
api-gateway,2024-01-01T03:55:00Z,132.4270907739876,response-time,102.09446674201715,2024-01-01T04:00:00Z,milliseconds
api-gateway,2024-01-01T03:55:00Z,677.4458674978854,request-count,482.10191294352455,2024-01-01T04:00:00Z,count
api-gateway,2024-01-01T04:00:00Z,119.75843107972162,response-time,95.69959816161406,2024-01-01T04:05:00Z,milliseconds
api-gateway,2024-01-01T04:00:00Z,521.2309457965969,request-count,355.18922371159823,2024-01-01T04:05:00Z,count
api-gateway,2024-01-01T04:05:00Z,103.91392756281371,response-time,75.12993140898305,2024-01-01T04:10:00Z,milliseconds
api-gateway,2024-01-01T04:05:00Z,615.8199069086869,request-count,484.04682874355046,2024-01-01T04:10:00Z,count
api-gateway,2024-01-01T04:10:00Z,135.30391189871642,response-time,97.27059765743536,2024-01-01T04:15:00Z,milliseconds
api-gateway,2024-01-01T04:10:00Z,498.30362162787173,request-count,341.8409550147255,2024-01-01T04:15:00Z,count
api-gateway,2024-01-01T04:15:00Z,125.76677087169838,response-time,99.20980825428092,2024-01-01T04:20:00Z,milliseconds
api-gateway,2024-01-01T04:15:00Z,530.7366198575097,request-count,413.49268663144875,2024-01-01T04:20:00Z,count
api-gateway,2024-01-01T04:20:00Z,139.66137663901517,response-time,100.33096203257023,2024-01-01T04:25:00Z,milliseconds
api-gateway,2024-01-01T04:20:00Z,561.6568351358554,request-count,368.03296228837587,2024-01-01T04:25:00Z,count
api-gateway,2024-01-01T04:25:00Z,132.6030527834706,response-time,105.00910859404186,2024-01-01T04:30:00Z,milliseconds
api-gateway,2024-01-01T04:25:00Z,651.7338151061397,request-count,478.4160392480401,2024-01-01T04:30:00Z,count
api-gateway,2024-01-01T04:30:00Z,103.13877035327022,response-time,77.47722655582868,2024-01-01T04:35:00Z,milliseconds
api-gateway,2024-01-01T04:30:00Z,647.5855711546177,request-count,482.82255016336387,2024-01-01T04:35:00Z,count
api-gateway,2024-01-01T04:35:00Z,102.92234316070795,response-time,67.70935788260508,2024-01-01T04:40:00Z,milliseconds
api-gateway,2024-01-01T04:35:00Z,548.9235333342864,request-count,438.7188465815526,2024-01-01T04:40:00Z,count
api-gateway,2024-01-01T04:40:00Z,112.28298395022202,response-time,89.67570687434258,2024-01-01T04:45:00Z,milliseconds
api-gateway,2024-01-01T04:40:00Z,623.8669173077013,request-count,511.9607649265109,2024-01-01T04:45:00Z,count
api-gateway,2024-01-01T04:45:00Z,119.27949714454338,response-time,91.71358418375534,2024-01-01T04:50:00Z,milliseconds
api-gateway,2024-01-01T04:45:00Z,555.4830788549551,request-count,434.3950266616347,2024-01-01T04:50:00Z,count
api-gateway,2024-01-01T04:50:00Z,118.47773849145788,response-time,96.65067154118684,2024-01-01T04:55:00Z,milliseconds
api-gateway,2024-01-01T04:50:00Z,476.3609120255721,request-count,345.296002439445,2024-01-01T04:55:00Z,count
api-gateway,2024-01-01T04:55:00Z,128.64200774638405,response-time,100.80519618712238,2024-01-01T05:00:00Z,milliseconds
api-gateway,2024-01-01T04:55:00Z,663.843327284527,request-count,506.87469474263594,2024-01-01T05:00:00Z,count
api-gateway,2024-01-01T05:00:00Z,107.43446186852523,response-time,78.13192080354423,2024-01-01T05:05:00Z,milliseconds
api-gateway,2024-01-01T05:00:00Z,604.9967126566378,request-count,453.5240221949548,2024-01-01T05:05:00Z,count
api-gateway,2024-01-01T05:05:00Z,112.99415348210445,response-time,76.11253531116367,2024-01-01T05:10:00Z,milliseconds
api-gateway,2024-01-01T05:05:00Z,670.5759358529563,request-count,486.65258362222676,2024-01-01T05:10:00Z,count
api-gateway,2024-01-01T05:10:00Z,122.12406477797481,response-time,84.0022275152931,2024-01-01T05:15:00Z,milliseconds
api-gateway,2024-01-01T05:10:00Z,591.2794410829401,request-count,474.358526484732,2024-01-01T05:15:00Z,count
api-gateway,2024-01-01T05:15:00Z,98.73680845947241,response-time,62.70763604089454,2024-01-01T05:20:00Z,milliseconds
api-gateway,2024-01-01T05:15:00Z,557.1390924530403,request-count,431.97686734706235,2024-01-01T05:20:00Z,count
api-gateway,2024-01-01T05:20:00Z,103.46511918154663,response-time,67.82067147059401,2024-01-01T05:25:00Z,milliseconds
api-gateway,2024-01-01T05:20:00Z,543.6424442365105,request-count,369.08516029105755,2024-01-01T05:25:00Z,count
api-gateway,2024-01-01T05:25:00Z,110.98064588688065,response-time,87.57204940365774,2024-01-01T05:30:00Z,milliseconds
api-gateway,2024-01-01T05:25:00Z,632.3623221454978,request-count,450.98217942036933,2024-01-01T05:30:00Z,count
api-gateway,2024-01-01T05:30:00Z,118.91399643096081,response-time,83.07090816897183,2024-01-01T05:35:00Z,milliseconds
api-gateway,2024-01-01T05:30:00Z,572.7217183301763,request-count,472.28790655125806,2024-01-01T05:35:00Z,count
api-gateway,2024-01-01T05:35:00Z,115.4417758519916,response-time,77.00438251242753,2024-01-01T05:40:00Z,milliseconds
api-gateway,2024-01-01T05:35:00Z,627.8339007171181,request-count,523.1954085840133,2024-01-01T05:40:00Z,count
api-gateway,2024-01-01T05:40:00Z,128.99511724912801,response-time,94.79399187303963,2024-01-01T05:45:00Z,milliseconds
api-gateway,2024-01-01T05:40:00Z,495.94366420481094,request-count,340.300575416794,2024-01-01T05:45:00Z,count
api-gateway,2024-01-01T05:45:00Z,106.32268877945813,response-time,70.3234819563827,2024-01-01T05:50:00Z,milliseconds
api-gateway,2024-01-01T05:45:00Z,679.2002976815727,request-count,505.8254283482909,2024-01-01T05:50:00Z,count
api-gateway,2024-01-01T05:50:00Z,115.764543528508,response-time,81.01340621746431,2024-01-01T05:55:00Z,milliseconds
api-gateway,2024-01-01T05:50:00Z,669.6942787123678,request-count,497.63721387297915,2024-01-01T05:55:00Z,count
api-gateway,2024-01-01T05:55:00Z,123.29770829297976,response-time,88.93801544560114,2024-01-01T06:00:00Z,milliseconds
api-gateway,2024-01-01T05:55:00Z,494.79512345999393,request-count,315.6676694245296,2024-01-01T06:00:00Z,count
api-gateway,2024-01-01T06:00:00Z,135.2176954292769,response-time,98.54548753045322,2024-01-01T06:05:00Z,milliseconds
api-gateway,2024-01-01T06:00:00Z,597.7773904391685,request-count,485.2939433572288,2024-01-01T06:05:00Z,count
api-gateway,2024-01-01T06:05:00Z,124.52098621219885,response-time,85.50747991457429,2024-01-01T06:10:00Z,milliseconds
api-gateway,2024-01-01T06:05:00Z,657.9858662912357,request-count,468.81202006365675,2024-01-01T06:10:00Z,count
api-gateway,2024-01-01T06:10:00Z,127.7321074157731,response-time,96.41151410444257,2024-01-01T06:15:00Z,milliseconds
api-gateway,2024-01-01T06:10:00Z,516.8714720405179,request-count,380.3909581276421,2024-01-01T06:15:00Z,count
api-gateway,2024-01-01T06:15:00Z,105.43638976468526,response-time,67.01147108849952,2024-01-01T06:20:00Z,milliseconds
api-gateway,2024-01-01T06:15:00Z,531.1598505068603,request-count,337.6373360113371,2024-01-01T06:20:00Z,count
api-gateway,2024-01-01T06:20:00Z,96.77865083835313,response-time,67.12823435952647,2024-01-01T06:25:00Z,milliseconds
api-gateway,2024-01-01T06:20:00Z,513.2589752961817,request-count,383.1369797085637,2024-01-01T06:25:00Z,count
api-gateway,2024-01-01T06:25:00Z,135.09247567952946,response-time,98.07334684867668,2024-01-01T06:30:00Z,milliseconds
api-gateway,2024-01-01T06:25:00Z,627.366552680767,request-count,447.80835705582626,2024-01-01T06:30:00Z,count
api-gateway,2024-01-01T06:30:00Z,126.33978060939407,response-time,91.65168179623168,2024-01-01T06:35:00Z,milliseconds
api-gateway,2024-01-01T06:30:00Z,480.2291974039671,request-count,354.5497703222919,2024-01-01T06:35:00Z,count
api-gateway,2024-01-01T06:35:00Z,102.65206117646396,response-time,66.8512110063052,2024-01-01T06:40:00Z,milliseconds
api-gateway,2024-01-01T06:35:00Z,590.2916639070496,request-count,487.16069141957075,2024-01-01T06:40:00Z,count
api-gateway,2024-01-01T06:40:00Z,101.7409148275635,response-time,67.68467261155081,2024-01-01T06:45:00Z,milliseconds
api-gateway,2024-01-01T06:40:00Z,632.245026221607,request-count,486.7548742833968,2024-01-01T06:45:00Z,count
api-gateway,2024-01-01T06:45:00Z,96.83473252743303,response-time,65.21344082098707,2024-01-01T06:50:00Z,milliseconds
api-gateway,2024-01-01T06:45:00Z,624.4589382957208,request-count,483.4669906341296,2024-01-01T06:50:00Z,count
api-gateway,2024-01-01T06:50:00Z,126.93114003630146,response-time,93.4314073240439,2024-01-01T06:55:00Z,milliseconds
api-gateway,2024-01-01T06:50:00Z,650.2158872633572,request-count,497.0109191405423,2024-01-01T06:55:00Z,count
api-gateway,2024-01-01T06:55:00Z,130.14196577618821,response-time,107.7577773540144,2024-01-01T07:00:00Z,milliseconds
api-gateway,2024-01-01T06:55:00Z,645.3390821270152,request-count,529.1223216966089,2024-01-01T07:00:00Z,count
api-gateway,2024-01-01T07:00:00Z,123.64201778212407,response-time,99.69316986169434,2024-01-01T07:05:00Z,milliseconds
api-gateway,2024-01-01T07:00:00Z,542.0337718679359,request-count,356.8736461313628,2024-01-01T07:05:00Z,count
api-gateway,2024-01-01T07:05:00Z,107.88835302737819,response-time,70.51230131874915,2024-01-01T07:10:00Z,milliseconds
api-gateway,2024-01-01T07:05:00Z,523.3906292894073,request-count,337.76916571849443,2024-01-01T07:10:00Z,count
api-gateway,2024-01-01T07:10:00Z,104.30834028208471,response-time,72.44714854221843,2024-01-01T07:15:00Z,milliseconds
api-gateway,2024-01-01T07:10:00Z,563.9060168816022,request-count,399.11175175203795,2024-01-01T07:15:00Z,count
api-gateway,2024-01-01T07:15:00Z,129.298767818554,response-time,89.87340523527183,2024-01-01T07:20:00Z,milliseconds
api-gateway,2024-01-01T07:15:00Z,676.9660351084925,request-count,510.80248137331216,2024-01-01T07:20:00Z,count
api-gateway,2024-01-01T07:20:00Z,101.15226368902597,response-time,75.73595014211654,2024-01-01T07:25:00Z,milliseconds
api-gateway,2024-01-01T07:20:00Z,560.9580850224326,request-count,387.1265216308501,2024-01-01T07:25:00Z,count
api-gateway,2024-01-01T07:25:00Z,104.23011767688382,response-time,75.49017670642539,2024-01-01T07:30:00Z,milliseconds
api-gateway,2024-01-01T07:25:00Z,676.4867805883847,request-count,520.5525274814562,2024-01-01T07:30:00Z,count
api-gateway,2024-01-01T07:30:00Z,108.41232473719595,response-time,70.8184408079166,2024-01-01T07:35:00Z,milliseconds
api-gateway,2024-01-01T07:30:00Z,600.0814991281518,request-count,434.7033056154107,2024-01-01T07:35:00Z,count
api-gateway,2024-01-01T07:35:00Z,104.43766797581785,response-time,67.39639368177427,2024-01-01T07:40:00Z,milliseconds
api-gateway,2024-01-01T07:35:00Z,556.324615348486,request-count,381.73825373148486,2024-01-01T07:40:00Z,count
api-gateway,2024-01-01T07:40:00Z,93.34142612182647,response-time,72.09306898836054,2024-01-01T07:45:00Z,milliseconds
api-gateway,2024-01-01T07:40:00Z,634.0665258268104,request-count,477.9365377590075,2024-01-01T07:45:00Z,count
api-gateway,2024-01-01T07:45:00Z,132.72975644273868,response-time,97.72065386198246,2024-01-01T07:50:00Z,milliseconds
api-gateway,2024-01-01T07:45:00Z,541.4216660563146,request-count,433.5162982592366,2024-01-01T07:50:00Z,count
api-gateway,2024-01-01T07:50:00Z,114.30295557920364,response-time,83.302902270238,2024-01-01T07:55:00Z,milliseconds
api-gateway,2024-01-01T07:50:00Z,503.68620343363295,request-count,376.12124597761886,2024-01-01T07:55:00Z,count
api-gateway,2024-01-01T07:55:00Z,116.84102098334333,response-time,90.7719145477086,2024-01-01T08:00:00Z,milliseconds
api-gateway,2024-01-01T07:55:00Z,532.8404643378786,request-count,341.120742999065,2024-01-01T08:00:00Z,count
api-gateway,2024-01-01T08:00:00Z,101.06177345383813,response-time,68.96712664818685,2024-01-01T08:05:00Z,milliseconds
api-gateway,2024-01-01T08:00:00Z,553.5877071161736,request-count,354.29261790953,2024-01-01T08:05:00Z,count
api-gateway,2024-01-01T08:05:00Z,107.40312607724165,response-time,82.2020713591918,2024-01-01T08:10:00Z,milliseconds
api-gateway,2024-01-01T08:05:00Z,510.15547648976104,request-count,398.6960243470549,2024-01-01T08:10:00Z,count
api-gateway,2024-01-01T08:10:00Z,113.19689307086085,response-time,85.85682928109472,2024-01-01T08:15:00Z,milliseconds
api-gateway,2024-01-01T08:10:00Z,508.5990196523898,request-count,396.92135958222497,2024-01-01T08:15:00Z,count
api-gateway,2024-01-01T08:15:00Z,101.0032713313911,response-time,78.28894766614614,2024-01-01T08:20:00Z,milliseconds
api-gateway,2024-01-01T08:15:00Z,498.8811076881211,request-count,373.4704520117855,2024-01-01T08:20:00Z,count
api-gateway,2024-01-01T08:20:00Z,117.45524679456125,response-time,87.6434118137696,2024-01-01T08:25:00Z,milliseconds
api-gateway,2024-01-01T08:20:00Z,579.373339770469,request-count,410.03627132896065,2024-01-01T08:25:00Z,count
api-gateway,2024-01-01T08:25:00Z,129.99460788694284,response-time,100.16240199104327,2024-01-01T08:30:00Z,milliseconds
api-gateway,2024-01-01T08:25:00Z,567.9767270413337,request-count,425.9001336685984,2024-01-01T08:30:00Z,count
api-gateway,2024-01-01T08:30:00Z,123.82101788513677,response-time,92.59605236543291,2024-01-01T08:35:00Z,milliseconds
api-gateway,2024-01-01T08:30:00Z,540.1706456328334,request-count,387.74670899808314,2024-01-01T08:35:00Z,count
api-gateway,2024-01-01T08:35:00Z,130.4590206166648,response-time,95.01303668653787,2024-01-01T08:40:00Z,milliseconds
api-gateway,2024-01-01T08:35:00Z,565.8775062681261,request-count,370.83305233796057,2024-01-01T08:40:00Z,count
api-gateway,2024-01-01T08:40:00Z,123.09258572023968,response-time,99.39014689226418,2024-01-01T08:45:00Z,milliseconds
api-gateway,2024-01-01T08:40:00Z,697.0151447946007,request-count,498.7760432141179,2024-01-01T08:45:00Z,count
api-gateway,2024-01-01T08:45:00Z,128.52154390736055,response-time,96.97729665060373,2024-01-01T08:50:00Z,milliseconds
api-gateway,2024-01-01T08:45:00Z,523.4705738954607,request-count,361.1004676372844,2024-01-01T08:50:00Z,count
api-gateway,2024-01-01T08:50:00Z,105.83922298816859,response-time,79.71175265543545,2024-01-01T08:55:00Z,milliseconds
api-gateway,2024-01-01T08:50:00Z,591.469528566347,request-count,399.19374327356945,2024-01-01T08:55:00Z,count
api-gateway,2024-01-01T08:55:00Z,133.07703349885568,response-time,104.48454194479702,2024-01-01T09:00:00Z,milliseconds
api-gateway,2024-01-01T08:55:00Z,598.9691959129408,request-count,427.237727599758,2024-01-01T09:00:00Z,count
api-gateway,2024-01-01T09:00:00Z,113.752238331901,response-time,88.40354572761325,2024-01-01T09:05:00Z,milliseconds
api-gateway,2024-01-01T09:00:00Z,563.8311163077967,request-count,379.0470233761097,2024-01-01T09:05:00Z,count
api-gateway,2024-01-01T09:05:00Z,129.913519639637,response-time,108.380973799797,2024-01-01T09:10:00Z,milliseconds
api-gateway,2024-01-01T09:05:00Z,612.7333387182197,request-count,495.26898312322606,2024-01-01T09:10:00Z,count
api-gateway,2024-01-01T09:10:00Z,109.6103800416592,response-time,82.39592122172934,2024-01-01T09:15:00Z,milliseconds
api-gateway,2024-01-01T09:10:00Z,529.6822249688641,request-count,363.04446970035724,2024-01-01T09:15:00Z,count
api-gateway,2024-01-01T09:15:00Z,98.20300474189006,response-time,76.11208843589836,2024-01-01T09:20:00Z,milliseconds
api-gateway,2024-01-01T09:15:00Z,569.7432856340268,request-count,378.6602735182836,2024-01-01T09:20:00Z,count
api-gateway,2024-01-01T09:20:00Z,111.34683663016399,response-time,88.6023444322929,2024-01-01T09:25:00Z,milliseconds
api-gateway,2024-01-01T09:20:00Z,605.4162971989344,request-count,408.8325088485765,2024-01-01T09:25:00Z,count
api-gateway,2024-01-01T09:25:00Z,115.37931167513747,response-time,91.64964318967557,2024-01-01T09:30:00Z,milliseconds
api-gateway,2024-01-01T09:25:00Z,643.653552254908,request-count,450.65279715675894,2024-01-01T09:30:00Z,count
api-gateway,2024-01-01T09:30:00Z,109.03529649937073,response-time,78.33114950882091,2024-01-01T09:35:00Z,milliseconds
api-gateway,2024-01-01T09:30:00Z,551.6134488058528,request-count,380.7318955926062,2024-01-01T09:35:00Z,count
api-gateway,2024-01-01T09:35:00Z,120.53388392881436,response-time,88.69088784818419,2024-01-01T09:40:00Z,milliseconds
api-gateway,2024-01-01T09:35:00Z,549.137641816709,request-count,399.2331536697602,2024-01-01T09:40:00Z,count
