componentName,fromTimestamp,maxValue,metricName,minValue,toTimestamp,unit
cache-service,2024-01-01T02:25:00Z,61.11068080965352,memory-usage,44.321952554611165,2024-01-01T02:30:00Z,percent
cache-service,2024-01-01T02:25:00Z,98.02211721834836,hit-rate,90.04463747064706,2024-01-01T02:30:00Z,percent
cache-service,2024-01-01T02:30:00Z,56.78715544779469,memory-usage,40.72299795458845,2024-01-01T02:35:00Z,percent
cache-service,2024-01-01T02:30:00Z,92.25826227277398,hit-rate,87.31487906558445,2024-01-01T02:35:00Z,percent
cache-service,2024-01-01T02:35:00Z,46.179022412959064,memory-usage,33.03415852161036,2024-01-01T02:40:00Z,percent
cache-service,2024-01-01T02:35:00Z,93.6094670915485,hit-rate,84.36518167789016,2024-01-01T02:40:00Z,percent
cache-service,2024-01-01T02:40:00Z,52.192763549806095,memory-usage,37.58545321814268,2024-01-01T02:45:00Z,percent
cache-service,2024-01-01T02:40:00Z,93.40072438353542,hit-rate,84.72658500661535,2024-01-01T02:45:00Z,percent
cache-service,2024-01-01T02:45:00Z,46.53529693099996,memory-usage,32.631492078596025,2024-01-01T02:50:00Z,percent
cache-service,2024-01-01T02:45:00Z,96.9741916770624,hit-rate,89.65000193495474,2024-01-01T02:50:00Z,percent
cache-service,2024-01-01T02:50:00Z,57.26066301766862,memory-usage,41.38335883035201,2024-01-01T02:55:00Z,percent
cache-service,2024-01-01T02:50:00Z,89.08279436736413,hit-rate,82.07395053940178,2024-01-01T02:55:00Z,percent
cache-service,2024-01-01T02:55:00Z,48.055030319233815,memory-usage,28.590729641043573,2024-01-01T03:00:00Z,percent
cache-service,2024-01-01T02:55:00Z,94.8412140194146,hit-rate,87.79637083924982,2024-01-01T03:00:00Z,percent
cache-service,2024-01-01T03:00:00Z,63.50101016686533,memory-usage,44.83111678237091,2024-01-01T03:05:00Z,percent
cache-service,2024-01-01T03:00:00Z,94.85677442936137,hit-rate,87.83543555749819,2024-01-01T03:05:00Z,percent
cache-service,2024-01-01T03:05:00Z,56.75375774452033,memory-usage,38.653544560223466,2024-01-01T03:10:00Z,percent
cache-service,2024-01-01T03:05:00Z,91.10117025857463,hit-rate,86.11062395867523,2024-01-01T03:10:00Z,percent
cache-service,2024-01-01T03:10:00Z,45.264846297348214,memory-usage,30.79271084246263,2024-01-01T03:15:00Z,percent
cache-service,2024-01-01T03:10:00Z,91.76687220935369,hit-rate,84.50190459978822,2024-01-01T03:15:00Z,percent
cache-service,2024-01-01T03:15:00Z,46.019696121318226,memory-usage,35.52278329313369,2024-01-01T03:20:00Z,percent
cache-service,2024-01-01T03:15:00Z,92.61237062931538,hit-rate,83.30067530229748,2024-01-01T03:20:00Z,percent
cache-service,2024-01-01T03:20:00Z,51.402792753412285,memory-usage,36.11037228192458,2024-01-01T03:25:00Z,percent
cache-service,2024-01-01T03:20:00Z,90.04933716116214,hit-rate,82.53454547332156,2024-01-01T03:25:00Z,percent
cache-service,2024-01-01T03:25:00Z,51.29255847462787,memory-usage,37.80370983229638,2024-01-01T03:30:00Z,percent
cache-service,2024-01-01T03:25:00Z,96.70155846202901,hit-rate,89.09690601517939,2024-01-01T03:30:00Z,percent
cache-service,2024-01-01T03:30:00Z,47.413178791752564,memory-usage,29.456336489143688,2024-01-01T03:35:00Z,percent
cache-service,2024-01-01T03:30:00Z,92.18747763248113,hit-rate,87.24362543452823,2024-01-01T03:35:00Z,percent
cache-service,2024-01-01T03:35:00Z,44.760680327290565,memory-usage,32.12218986123025,2024-01-01T03:40:00Z,percent
cache-service,2024-01-01T03:35:00Z,89.0909107370353,hit-rate,82.51970114583492,2024-01-01T03:40:00Z,percent
cache-service,2024-01-01T03:40:00Z,47.079993910923235,memory-usage,28.71534660421945,2024-01-01T03:45:00Z,percent
cache-service,2024-01-01T03:40:00Z,95.2116008441786,hit-rate,88.46915744428506,2024-01-01T03:45:00Z,percent
cache-service,2024-01-01T03:45:00Z,62.73164754420935,memory-usage,46.33910441030376,2024-01-01T03:50:00Z,percent
cache-service,2024-01-01T03:45:00Z,94.28048810436161,hit-rate,86.46719290394881,2024-01-01T03:50:00Z,percent
cache-service,2024-01-01T03:50:00Z,47.762198869124546,memory-usage,28.4397475374422,2024-01-01T03:55:00Z,percent
cache-service,2024-01-01T03:50:00Z,88.01380472030367,hit-rate,83.33419654041496,2024-01-01T03:55:00Z,percent
cache-service,2024-01-01T03:55:00Z,59.82085939045787,memory-usage,45.61132193452856,2024-01-01T04:00:00Z,percent
cache-service,2024-01-01T03:55:00Z,98.12334873259346,hit-rate,90.17078635919222,2024-01-01T04:00:00Z,percent
cache-service,2024-01-01T04:00:00Z,62.56330610933698,memory-usage,45.296938902806914,2024-01-01T04:05:00Z,percent
cache-service,2024-01-01T04:00:00Z,90.23368138334399,hit-rate,83.44988745090617,2024-01-01T04:05:00Z,percent
cache-service,2024-01-01T04:05:00Z,56.997973709004384,memory-usage,39.724369352193264,2024-01-01T04:10:00Z,percent
cache-service,2024-01-01T04:05:00Z,89.44479330443225,hit-rate,81.15881446029375,2024-01-01T04:10:00Z,percent
cache-service,2024-01-01T04:10:00Z,50.58377091237681,memory-usage,34.15063228625512,2024-01-01T04:15:00Z,percent
cache-service,2024-01-01T04:10:00Z,94.96337705728966,hit-rate,89.77852984451359,2024-01-01T04:15:00Z,percent
cache-service,2024-01-01T04:15:00Z,49.832946407595166,memory-usage,36.640504021298376,2024-01-01T04:20:00Z,percent
cache-service,2024-01-01T04:15:00Z,94.07772328124817,hit-rate,84.68020177262765,2024-01-01T04:20:00Z,percent
cache-service,2024-01-01T04:20:00Z,48.338630112804935,memory-usage,34.48279812784439,2024-01-01T04:25:00Z,percent
cache-service,2024-01-01T04:20:00Z,92.11908500597679,hit-rate,86.9068322369298,2024-01-01T04:25:00Z,percent
cache-service,2024-01-01T04:25:00Z,58.99136871167731,memory-usage,43.56817478107732,2024-01-01T04:30:00Z,percent
cache-service,2024-01-01T04:25:00Z,89.61284744682963,hit-rate,82.07027907551496,2024-01-01T04:30:00Z,percent
cache-service,2024-01-01T04:30:00Z,56.20893840309994,memory-usage,41.272352925632426,2024-01-01T04:35:00Z,percent
cache-service,2024-01-01T04:30:00Z,91.83092894295858,hit-rate,84.74616432762507,2024-01-01T04:35:00Z,percent
cache-service,2024-01-01T04:35:00Z,47.143081899694884,memory-usage,33.06493840172603,2024-01-01T04:40:00Z,percent
cache-service,2024-01-01T04:35:00Z,94.49548056329813,hit-rate,88.28992270001926,2024-01-01T04:40:00Z,percent
cache-service,2024-01-01T04:40:00Z,63.48795605929129,memory-usage,46.19958307948667,2024-01-01T04:45:00Z,percent
cache-service,2024-01-01T04:40:00Z,91.61433023596206,hit-rate,85.66002421568362,2024-01-01T04:45:00Z,percent
cache-service,2024-01-01T04:45:00Z,54.96854447651942,memory-usage,37.735684471297894,2024-01-01T04:50:00Z,percent
cache-service,2024-01-01T04:45:00Z,90.83993864685803,hit-rate,82.83696124636484,2024-01-01T04:50:00Z,percent
cache-service,2024-01-01T04:50:00Z,59.18165416643547,memory-usage,49.14196244172222,2024-01-01T04:55:00Z,percent
cache-service,2024-01-01T04:50:00Z,90.40333504289966,hit-rate,85.72108451670702,2024-01-01T04:55:00Z,percent
cache-service,2024-01-01T04:55:00Z,53.874185440141744,memory-usage,42.98158030899529,2024-01-01T05:00:00Z,percent
cache-service,2024-01-01T04:55:00Z,91.47803718375343,hit-rate,82.41531715579677,2024-01-01T05:00:00Z,percent
cache-service,2024-01-01T05:00:00Z,53.228009414054384,memory-usage,36.367475728101596,2024-01-01T05:05:00Z,percent
cache-service,2024-01-01T05:00:00Z,90.75000517125562,hit-rate,86.22107226129455,2024-01-01T05:05:00Z,percent
cache-service,2024-01-01T05:05:00Z,59.3609953582395,memory-usage,47.992461164995355,2024-01-01T05:10:00Z,percent
cache-service,2024-01-01T05:05:00Z,91.30996535465961,hit-rate,85.15262590700179,2024-01-01T05:10:00Z,percent
cache-service,2024-01-01T05:10:00Z,59.21066520053289,memory-usage,45.61570774138147,2024-01-01T05:15:00Z,percent
cache-service,2024-01-01T05:10:00Z,94.62386833486616,hit-rate,88.6963984059397,2024-01-01T05:15:00Z,percent
cache-service,2024-01-01T05:15:00Z,46.72984758897253,memory-usage,30.75643158529208,2024-01-01T05:20:00Z,percent
cache-service,2024-01-01T05:15:00Z,90.98380521125759,hit-rate,84.7810933601923,2024-01-01T05:20:00Z,percent
cache-service,2024-01-01T05:20:00Z,44.95994828249693,memory-usage,29.384919793185812,2024-01-01T05:25:00Z,percent
cache-service,2024-01-01T05:20:00Z,93.2815458703336,hit-rate,88.59083768050074,2024-01-01T05:25:00Z,percent
cache-service,2024-01-01T05:25:00Z,59.95257377419734,memory-usage,43.285264955494135,2024-01-01T05:30:00Z,percent
cache-service,2024-01-01T05:25:00Z,90.29423587101793,hit-rate,86.0391344088711,2024-01-01T05:30:00Z,percent
cache-service,2024-01-01T05:30:00Z,51.65783825011605,memory-usage,36.21499138879681,2024-01-01T05:35:00Z,percent
cache-service,2024-01-01T05:30:00Z,96.61906831293058,hit-rate,90.2537203824701,2024-01-01T05:35:00Z,percent
cache-service,2024-01-01T05:35:00Z,50.089541685012016,memory-usage,33.52272022715838,2024-01-01T05:40:00Z,percent
cache-service,2024-01-01T05:35:00Z,98.46145951458759,hit-rate,90.61284952628456,2024-01-01T05:40:00Z,percent
cache-service,2024-01-01T05:40:00Z,45.193385771501305,memory-usage,25.5715462724286,2024-01-01T05:45:00Z,percent
cache-service,2024-01-01T05:40:00Z,93.26801478749992,hit-rate,88.26798580577942,2024-01-01T05:45:00Z,percent
cache-service,2024-01-01T05:45:00Z,56.592533272564104,memory-usage,45.51522991225192,2024-01-01T05:50:00Z,percent
cache-service,2024-01-01T05:45:00Z,95.62814959064866,hit-rate,89.21667559460994,2024-01-01T05:50:00Z,percent
cache-service,2024-01-01T05:50:00Z,50.55120246754417,memory-usage,40.09575821835736,2024-01-01T05:55:00Z,percent
cache-service,2024-01-01T05:50:00Z,91.45149947926086,hit-rate,85.11710286649594,2024-01-01T05:55:00Z,percent
cache-service,2024-01-01T05:55:00Z,58.19593700345409,memory-usage,44.38043440808683,2024-01-01T06:00:00Z,percent
cache-service,2024-01-01T05:55:00Z,89.49522928241741,hit-rate,84.91157115376065,2024-01-01T06:00:00Z,percent
cache-service,2024-01-01T06:00:00Z,50.95802377297906,memory-usage,39.48726130281352,2024-01-01T06:05:00Z,percent
cache-service,2024-01-01T06:00:00Z,97.27715995902682,hit-rate,87.93325762539465,2024-01-01T06:05:00Z,percent
cache-service,2024-01-01T06:05:00Z,44.86980971269687,memory-usage,32.408874599193446,2024-01-01T06:10:00Z,percent
cache-service,2024-01-01T06:05:00Z,97.0065428440028,hit-rate,91.4768640076402,2024-01-01T06:10:00Z,percent
cache-service,2024-01-01T06:10:00Z,58.3609929739595,memory-usage,43.134273516429545,2024-01-01T06:15:00Z,percent
cache-service,2024-01-01T06:10:00Z,97.71168298802371,hit-rate,91.5213588070045,2024-01-01T06:15:00Z,percent
cache-service,2024-01-01T06:15:00Z,48.48509756179829,memory-usage,37.27768111224335,2024-01-01T06:20:00Z,percent
cache-service,2024-01-01T06:15:00Z,95.38799408093703,hit-rate,86.58841878561765,2024-01-01T06:20:00Z,percent
cache-service,2024-01-01T06:20:00Z,55.56617688789258,memory-usage,38.79546106269119,2024-01-01T06:25:00Z,percent
cache-service,2024-01-01T06:20:00Z,94.95503931151372,hit-rate,86.02430584734374,2024-01-01T06:25:00Z,percent
cache-service,2024-01-01T06:25:00Z,57.424329283046376,memory-usage,42.84242476938864,2024-01-01T06:30:00Z,percent
cache-service,2024-01-01T06:25:00Z,93.64848155668155,hit-rate,88.71105277391551,2024-01-01T06:30:00Z,percent
cache-service,2024-01-01T06:30:00Z,48.026977885141925,memory-usage,37.17226801422566,2024-01-01T06:35:00Z,percent
cache-service,2024-01-01T06:30:00Z,89.3124812847101,hit-rate,83.48462146229063,2024-01-01T06:35:00Z,percent
cache-service,2024-01-01T06:35:00Z,49.36034327608591,memory-usage,37.30433651434603,2024-01-01T06:40:00Z,percent
cache-service,2024-01-01T06:35:00Z,95.85796756435838,hit-rate,87.98714977634705,2024-01-01T06:40:00Z,percent
cache-service,2024-01-01T06:40:00Z,54.839471411614824,memory-usage,37.08834548318126,2024-01-01T06:45:00Z,percent
cache-service,2024-01-01T06:40:00Z,95.94848649545496,hit-rate,91.16593770429206,2024-01-01T06:45:00Z,percent
cache-service,2024-01-01T06:45:00Z,46.8211205521431,memory-usage,32.724909587590275,2024-01-01T06:50:00Z,percent
cache-service,2024-01-01T06:45:00Z,91.1322800882649,hit-rate,84.99620089525641,2024-01-01T06:50:00Z,percent
cache-service,2024-01-01T06:50:00Z,58.97534549935821,memory-usage,48.21441187681491,2024-01-01T06:55:00Z,percent
cache-service,2024-01-01T06:50:00Z,92.0992184936305,hit-rate,85.82498327129207,2024-01-01T06:55:00Z,percent
cache-service,2024-01-01T06:55:00Z,56.96055711704685,memory-usage,38.87845797881731,2024-01-01T07:00:00Z,percent
cache-service,2024-01-01T06:55:00Z,98.27474695027495,hit-rate,91.07151733329827,2024-01-01T07:00:00Z,percent
cache-service,2024-01-01T07:00:00Z,61.162992846225876,memory-usage,42.842295068054966,2024-01-01T07:05:00Z,percent
cache-service,2024-01-01T07:00:00Z,98.41870445569512,hit-rate,89.17061078147182,2024-01-01T07:05:00Z,percent
cache-service,2024-01-01T07:05:00Z,45.16301126860662,memory-usage,28.295504261919938,2024-01-01T07:10:00Z,percent
cache-service,2024-01-01T07:05:00Z,92.45152852180688,hit-rate,82.89064079945835,2024-01-01T07:10:00Z,percent
cache-service,2024-01-01T07:10:00Z,55.11343827239221,memory-usage,40.12108857187889,2024-01-01T07:15:00Z,percent
cache-service,2024-01-01T07:10:00Z,89.13881577847687,hit-rate,82.51105743599777,2024-01-01T07:15:00Z,percent
cache-service,2024-01-01T07:15:00Z,56.72372111483031,memory-usage,43.05592552104285,2024-01-01T07:20:00Z,percent
cache-service,2024-01-01T07:15:00Z,98.11051370693872,hit-rate,91.3049935611622,2024-01-01T07:20:00Z,percent
cache-service,2024-01-01T07:20:00Z,63.980174869986364,memory-usage,45.421286203987954,2024-01-01T07:25:00Z,percent
cache-service,2024-01-01T07:20:00Z,98.63426499695643,hit-rate,90.0740227664748,2024-01-01T07:25:00Z,percent
cache-service,2024-01-01T07:25:00Z,51.86769779730662,memory-usage,37.440590308236864,2024-01-01T07:30:00Z,percent
cache-service,2024-01-01T07:25:00Z,95.59290999352304,hit-rate,90.84209066242899,2024-01-01T07:30:00Z,percent
cache-service,2024-01-01T07:30:00Z,59.040608973192505,memory-usage,44.08943896164611,2024-01-01T07:35:00Z,percent
cache-service,2024-01-01T07:30:00Z,90.80122483848064,hit-rate,81.686307336476,2024-01-01T07:35:00Z,percent
cache-service,2024-01-01T07:35:00Z,56.79645819366078,memory-usage,43.94378301363601,2024-01-01T07:40:00Z,percent
cache-service,2024-01-01T07:35:00Z,94.53216200724945,hit-rate,86.00015521896601,2024-01-01T07:40:00Z,percent
cache-service,2024-01-01T07:40:00Z,61.59169723186899,memory-usage,42.796305423285716,2024-01-01T07:45:00Z,percent
cache-service,2024-01-01T07:40:00Z,93.38179522895283,hit-rate,85.42064032258048,2024-01-01T07:45:00Z,percent
cache-service,2024-01-01T07:45:00Z,52.28495781208364,memory-usage,38.385994072273185,2024-01-01T07:50:00Z,percent
cache-service,2024-01-01T07:45:00Z,92.18658843402554,hit-rate,86.36025254191446,2024-01-01T07:50:00Z,percent
cache-service,2024-01-01T07:50:00Z,42.963489705890076,memory-usage,27.9656445272036,2024-01-01T07:55:00Z,percent
cache-service,2024-01-01T07:50:00Z,87.99643986029923,hit-rate,83.45698675057702,2024-01-01T07:55:00Z,percent
cache-service,2024-01-01T07:55:00Z,51.590364957519526,memory-usage,32.94774500613762,2024-01-01T08:00:00Z,percent
cache-service,2024-01-01T07:55:00Z,96.31014177487761,hit-rate,87.66508186249989,2024-01-01T08:00:00Z,percent
cache-service,2024-01-01T08:00:00Z,55.37168777381541,memory-usage,39.39874019889265,2024-01-01T08:05:00Z,percent
cache-service,2024-01-01T08:00:00Z,92.18263544501484,hit-rate,85.76401137456382,2024-01-01T08:05:00Z,percent
cache-service,2024-01-01T08:05:00Z,61.07979595755032,memory-usage,43.86987916616576,2024-01-01T08:10:00Z,percent
cache-service,2024-01-01T08:05:00Z,95.02994782634323,hit-rate,85.3563423654405,2024-01-01T08:10:00Z,percent
cache-service,2024-01-01T08:10:00Z,53.05394043719015,memory-usage,33.18141243177517,2024-01-01T08:15:00Z,percent
cache-service,2024-01-01T08:10:00Z,98.18036954589013,hit-rate,90.28353441288357,2024-01-01T08:15:00Z,percent
cache-service,2024-01-01T08:15:00Z,55.035916170736186,memory-usage,38.33434312908716,2024-01-01T08:20:00Z,percent
cache-service,2024-01-01T08:15:00Z,95.469790247261,hit-rate,85.62410339028499,2024-01-01T08:20:00Z,percent
cache-service,2024-01-01T08:20:00Z,53.76449824652084,memory-usage,36.27570781412124,2024-01-01T08:25:00Z,percent
cache-service,2024-01-01T08:20:00Z,98.55374594362738,hit-rate,91.09670357228399,2024-01-01T08:25:00Z,percent
cache-service,2024-01-01T08:25:00Z,55.55730125876687,memory-usage,37.651761081313225,2024-01-01T08:30:00Z,percent
cache-service,2024-01-01T08:25:00Z,91.53546572881747,hit-rate,83.80189505465263,2024-01-01T08:30:00Z,percent
cache-service,2024-01-01T08:30:00Z,50.237974830195554,memory-usage,30.857642396276457,2024-01-01T08:35:00Z,percent
cache-service,2024-01-01T08:30:00Z,91.99284957375797,hit-rate,86.56526659276928,2024-01-01T08:35:00Z,percent
cache-service,2024-01-01T08:35:00Z,54.33471864126331,memory-usage,36.3381731452706,2024-01-01T08:40:00Z,percent
cache-service,2024-01-01T08:35:00Z,87.36094084039888,hit-rate,82.94024723969787,2024-01-01T08:40:00Z,percent
cache-service,2024-01-01T08:40:00Z,54.675342229626864,memory-usage,44.465294559747136,2024-01-01T08:45:00Z,percent
cache-service,2024-01-01T08:40:00Z,88.80114531279617,hit-rate,82.67471212576328,2024-01-01T08:45:00Z,percent
cache-service,2024-01-01T08:45:00Z,55.35499641731555,memory-usage,38.96310864458195,2024-01-01T08:50:00Z,percent
cache-service,2024-01-01T08:45:00Z,96.40350102817219,hit-rate,86.6091879453066,2024-01-01T08:50:00Z,percent
cache-service,2024-01-01T08:50:00Z,61.653931103999746,memory-usage,47.36823135096093,2024-01-01T08:55:00Z,percent
cache-service,2024-01-01T08:50:00Z,96.64107768752818,hit-rate,90.75821229157104,2024-01-01T08:55:00Z,percent
cache-service,2024-01-01T08:55:00Z,46.26090124823524,memory-usage,28.794719264037308,2024-01-01T09:00:00Z,percent
cache-service,2024-01-01T08:55:00Z,92.07158671960508,hit-rate,84.41672577548539,2024-01-01T09:00:00Z,percent
cache-service,2024-01-01T09:00:00Z,56.11807342754515,memory-usage,41.25967339467072,2024-01-01T09:05:00Z,percent
cache-service,2024-01-01T09:00:00Z,97.0841629244025,hit-rate,89.45118273493779,2024-01-01T09:05:00Z,percent
cache-service,2024-01-01T09:05:00Z,51.17846101357034,memory-usage,34.255005385414094,2024-01-01T09:10:00Z,percent
cache-service,2024-01-01T09:05:00Z,95.07077727759035,hit-rate,85.38562702934057,2024-01-01T09:10:00Z,percent
cache-service,2024-01-01T09:10:00Z,48.26817756172106,memory-usage,28.40699535217928,2024-01-01T09:15:00Z,percent
cache-service,2024-01-01T09:10:00Z,93.39175343071251,hit-rate,87.11593501440701,2024-01-01T09:15:00Z,percent
cache-service,2024-01-01T09:15:00Z,44.3124173687215,memory-usage,26.029219128423914,2024-01-01T09:20:00Z,percent
cache-service,2024-01-01T09:15:00Z,97.3613789875021,hit-rate,91.20480645063792,2024-01-01T09:20:00Z,percent
cache-service,2024-01-01T09:20:00Z,61.23338710111001,memory-usage,42.77407042289268,2024-01-01T09:25:00Z,percent
cache-service,2024-01-01T09:20:00Z,95.73878514097753,hit-rate,87.08429180196079,2024-01-01T09:25:00Z,percent
cache-service,2024-01-01T09:25:00Z,51.506009685009374,memory-usage,39.348336039654995,2024-01-01T09:30:00Z,percent
cache-service,2024-01-01T09:25:00Z,92.73534358930183,hit-rate,88.46443881320133,2024-01-01T09:30:00Z,percent
cache-service,2024-01-01T09:30:00Z,55.38662963327764,memory-usage,39.350671396335905,2024-01-01T09:35:00Z,percent
cache-service,2024-01-01T09:30:00Z,91.78520082496597,hit-rate,83.89318141766147,2024-01-01T09:35:00Z,percent
cache-service,2024-01-01T09:35:00Z,61.2630438003197,memory-usage,47.48204009326029,2024-01-01T09:40:00Z,percent
cache-service,2024-01-01T09:35:00Z,95.54074366599582,hit-rate,90.2954105792177,2024-01-01T09:40:00Z,percent
